,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,ra_ps1_stack,dec_ps1_stack,ps_ra,ps_dec,psf_qf,psf_qf_perf,stargal_sep,number_pos,nmeasure,projection_id,nwarp_ok,flags,cat_id,gPSFStackMag,rPSFStackMag,iPSFStackMag,zPSFStackMag,yPSFStackMag,g_sn,r_sn,i_sn,z_sn,y_sn,g_mag_lim,r_mag_lim,i_mag_lim,z_mag_lim,y_mag_lim,gMeanPSFMag,rMeanPSFMag,iMeanPSFMag,zMeanPSFMag,yMeanPSFMag,psf_kron,psf_ap,gnstack,rnstack,instack,znstack,ynstack,gnstack_det,rnstack_det,instack_det,znstack_det,ynstack_det,gstack_primary_off,rstack_primary_off,istack_primary_off,zstack_primary_off,ystack_primary_off,gstack_best_off,rstack_best_off,istack_best_off,zstack_best_off,ystack_best_off,gubercal_dist,rubercal_dist,iubercal_dist,zubercal_dist,yubercal_dist,gpsf_qf_perf_max,rpsf_qf_perf_max,ipsf_qf_perf_max,zpsf_qf_perf_max,ypsf_qf_perf_max,photflags_u,photflags_l,wise_designation,coadd_id,ra_wise,dec_wise,w1mpro,w1sigmpro,w1snr,w2mpro,w2sigmpro,w2snr,w3mpro,w3sigmpro,w3snr,w4mpro,w4sigmpro,w4snr,nb,na,EBV,PS_g,PS_r,PS_i,PS_z,PS_y,sigma_WISE_w1,WISE_w1,sigma_WISE_w2,WISE_w2,sigma_WISE_w3,WISE_w3,sigma_WISE_w4,WISE_w4,PS_mag_g,PS_mag_r,PS_mag_i,PS_mag_z,PS_mag_y,WISE_mag_w1,WISE_mag_w2,WISE_mag_w3,WISE_mag_w4,gr,ri,iz,zy,yw1,w1w2,A,F,G,K,L,M,T,highz,lowz,midz,vlowz,qso_prob,pred_class,regression_full,regression_highz,Z_VI,known_star,vis_id,known_quasar,observed,photometric_follow_up,obs_z,comment,spectroscopic_redshift,predicted_redshift,highz_prob,Mstar_prob,part_of_efficiency_test,still_to_observe
443,443,443,1678,1767,1767,61594721,130.146260167,56.4056200916,130.146286178,56.4055964496,0.99964076,0.99964076,0.8238095,25,146,2422,71,436527104,70762,27.23985900000001,23.562035,22.053572,19.824720000000006,19.536516,0.12825364,3.8988514,15.090539,44.678814,22.686071,23.81723,23.846573,23.80753,22.757172,21.73311,,,20.826212,19.773407,19.545656,0.035470963,0.13367653,1,1,1,1,1,0,0,1,1,1,226847,226846,226845,226849,226848,226847,226846,226845,226849,226848,1000,1000,0,0,0,,,0.9990077,0.99964076,0.99936765,35651585,35651585,J084035.12+562420.5,1306p560_ac51,130.14633590000003,56.40569620000001,16.757,0.136,8.0,15.963,0.22,4.9,12.361,-9999.0,0.1,8.472999999999999,-9999.0,1.5,1,0,0.0354480455212,5.11751681279e-08,1.4703252338299998e-06,5.78691380291e-06,4.45536226566e-05,5.76544167814e-05,0.136,6.02984461977e-05,0.22,6.93899244707e-05,-9999.0,0.000351581689608,-9999.0,0.0033329304331700003,27.1274174269,23.4815320956,21.993948088499998,19.777858066500002,19.4979841641,19.4493003194,19.2968245854,17.535,15.093,0.0348053389484,0.254077610953,0.129886493126,0.772770329558,0.956150952752,0.868979850571,0.0,0.0,0.0,0.0033333333333300003,0.0007041956567569999,0.0801433003757,0.0,0.909152503968,0.00666666666667,0.0,0.0,0.915819170634,highz,5.9026801131,5.981387333330001,5.85,False,good,True,False,False,,,5.85,5.981387333330001,0.909152503968,0.0801433003757,True,False
444,444,444,1682,1771,1771,61994557,153.018048927,26.025245241799997,153.018018525,26.025235647,0.9995941,0.9995941,0.17726593,26,121,1883,35,436527232,41416,25.899931,22.11315,20.585867,20.442759,20.19644,0.46483532,11.515393,46.672558,29.952763,13.774736,23.875376,23.573544,23.565716,22.941048,21.851345,,21.753716,20.548552,20.331858,20.03544,-0.19311714,-0.10014343,1,1,1,1,1,0,1,1,1,1,444459,444463,444461,444462,444460,444459,444463,444461,444462,444460,1000,0,0,0,0,,0.999086,0.9995941,0.9989447,0.99835736,35651585,35651585,J101204.31+260131.1,1533p257_ac51,153.01799609999995,26.0253116,16.817999999999998,0.109,10.0,16.25,0.221,4.9,11.77,-9999.0,1.8,8.921,-9999.0,-0.6,1,0,0.0231170145752,1.69583945568e-07,5.44209210534e-06,2.19397970087e-05,2.48397432271e-05,3.1009990246e-05,0.109,5.68818738981e-05,0.221,5.318342257600001e-05,-9999.0,0.000605935292977,-9999.0,0.00220610535551,25.826603783699998,22.060650902800003,20.5469841096,20.4121978669,20.1713115482,19.5126308842,19.5856249159,16.944000000000006,15.541,0.0311615353591,0.2480466024,0.883253776339,0.8010238968160001,0.545164709264,1.0695414312,0.0,0.0,0.0,0.0,0.0,0.0276716691089,0.0,0.915126959766,0.0033333333333300003,0.0472013711254,0.00666666666667,0.972328330891,highz,4.92557591421,4.850001732780001,,False,good,False,False,False,,,,4.850001732780001,0.915126959766,0.0276716691089,False,True
445,445,445,1684,1773,1773,62040831,177.44349005200004,7.81406053373,177.443503614,7.81406696141,0.99954784,0.99954784,0.24161938,32,131,1456,64,436527232,23762,26.22864,24.025555,21.224247,20.086270000000006,20.148678,0.44289455,2.0124846,26.950338,43.862713,17.370256,24.151587,23.592083,23.607853,22.998705,22.05539,,,21.155909,20.164295000000006,19.91423,-0.108778,-0.0044441223,1,1,1,1,1,0,0,1,1,1,1508211,1508212,1508210,1508214,1508213,1508211,1508212,1508210,1508214,1508213,1000,1000,0,0,0,,,0.9990513,0.99954784,0.9988349,35651585,35651585,J114946.40+074850.7,1769p075_ac51,177.44334630000003,7.8140844,17.291,0.153,7.1,16.033,0.181,6.0,12.547,-9999.0,-0.8,8.279,-9999.0,1.4,1,0,0.0114190065934,1.21076217099e-07,9.12383476959e-07,1.1967685424000005e-05,3.40061031745e-05,3.20272833898e-05,0.153,3.67188884497e-05,0.181,6.48474822418e-05,-9999.0,0.000296228097196,-9999.0,0.00398498094356,26.192418513699998,23.999622093000003,21.2050402097,20.071173451900002,20.1362653658,19.9878418078,19.370332825,17.721,14.899,0.132703211047,0.0762372542921,0.351927574959,1.06178543964,0.8722291099230001,0.566234604341,0.0,0.0033333333333300003,0.0,0.0033333333333300003,0.0033333333333300003,0.16035575978,0.0,0.788398549147,0.0204901230345,0.017422234704799998,0.0033333333333300003,0.82964424022,highz,5.33756817363,5.644255,5.66,False,good,True,False,False,,,5.66,5.644255,0.788398549147,0.16035575978,False,False
446,446,446,1688,1777,1777,62126394,135.883923154,15.4999776373,135.883970056,15.499912628399999,0.9997219,0.9997219,-0.946718,9,93,1623,30,436527104,32308,,23.895138,22.257452,20.383066,20.107714,2.4010687,2.4048035,6.999074,19.651276,9.172198,23.733114,23.655033,23.17725,22.42374,21.321093,,,,20.435705,19.996302,0.042909622,0.14082146,1,1,1,1,1,0,0,1,1,1,1173179,1173177,1173176,1173175,1173178,1173179,1173177,1173176,1173175,1173178,1000,1000,1000,0,1,,,,0.9997219,0.9977956,35651585,35651585,J090332.15+152959.7,1361p151_ac51,135.8839822,15.4999256,17.096,0.135,8.0,16.514,0.287,3.8,12.046,-9999.0,0.8,8.462,-9999.0,1.1,1,0,0.0303409151659,1e-10,1.07036727212e-06,4.7583766115199995e-06,2.64754928815e-05,3.38947940248e-05,0.135,4.40879618382e-05,0.287,4.17443937636e-05,-9999.0,0.00046992251003,-9999.0,0.0033668692323100004,,23.826233568499998,22.2064185918,20.3429554875,20.0747331246,19.789265567,19.8485702264,17.22,15.082,9.34258759633e-05,0.224943790604,0.179727593092,0.7811079442479999,0.768799296035,1.0561409057200002,0.0027960223949200004,0.0,0.0,0.005279607093359999,0.07675579982580001,0.205741949204,0.0,0.698760550279,0.0106660712029,0.0,0.0,0.7094266214820001,highz,5.7661149523800015,5.751535,,False,good,False,False,False,,,,5.751535,0.698760550279,0.205741949204,True,True
447,447,447,1693,1782,1782,62448273,190.920051641,25.4899688628,190.92006878700002,25.4899083211,0.99960595,0.99960595,0.38500813,15,123,1891,45,436527104,41791,,,23.434092,20.270802,20.694248,3.5631564,0.60965246,4.2225733,36.63748,12.98242,23.82887,24.038425,23.805231,22.987812,22.284834,,19.976864000000006,,20.266846,19.95216,-0.13571548,-0.016069411999999998,1,1,1,1,1,0,0,0,1,1,1414069,1414071,1414072,1414073,1414070,1414069,1414071,1414072,1414073,1414070,1000,0,1000,0,0,,0.07557758,,0.99960595,0.9986451,35651585,35651585,J124340.82+252923.9,1916p257_ac51,190.9200835,25.48999,16.701,0.08800000000000001,12.4,15.52,0.108,10.0,12.56,-9999.0,-0.3,8.808,-9999.0,-1.0,1,0,0.0135457946954,1e-10,1e-10,1.56856757224e-06,2.87652827611e-05,1.94185447697e-05,0.08800000000000001,6.32485117586e-05,0.108,0.00010404406777600003,-9999.0,0.000292702376739,-9999.0,0.00244808362477,,,23.4113075413,20.252894003599998,20.679523920599998,19.3974398448,18.857022314,17.734,15.428,1.0,6.37524336022e-05,0.054529885392500005,1.4813305066,0.307019789554,0.6079011817809999,0.0,0.0,0.0,0.0,0.004037528990090001,0.0116675973905,0.016048780487799997,0.91655024295,0.029368895323900007,0.0,0.0223269548577,0.968246093132,highz,4.4222834227,5.97589595238,5.85,False,good,True,False,False,,,5.85,5.97589595238,0.91655024295,0.0116675973905,False,False
448,448,448,1695,1784,1784,62554742,134.93020344200002,-0.603589706662,134.930164083,-0.603634203494,0.99973804,0.99973804,-1.0160187,26,135,1266,38,436527104,87644,,22.221886,20.667946,20.436796,20.155878,0.88784313,8.890367,42.953423,19.8589,10.241051,23.934666,23.40138,23.557636,22.48888,21.488935,,22.048178,20.600677,20.35801,19.991627,-0.14015579,-0.040628433,1,1,1,1,1,0,1,1,1,1,669525,669523,669524,669521,669522,669525,669523,669524,669521,669522,1000,0,0,0,0,,0.99831796,0.99973804,0.9990603,0.9992452,35651585,35651585,J085943.27-003613.2,1346p000_ac51,134.9302999,-0.603675,17.070999999999998,0.122,8.9,16.342,0.233,4.7,12.216,0.411,2.6,8.472999999999999,-9999.0,1.0,1,0,0.0276242977916,1e-10,4.97010871583e-06,2.04848850721e-05,2.5113977582e-05,3.23359829208e-05,0.122,4.50935727642e-05,0.233,4.8892191925e-05,0.411,0.000401815095962,-9999.0,0.0033329304331700003,,22.159150900900002,20.6214817929,20.4002768667,20.1258504553,19.7647790077,19.6769668525,17.39,15.093,2.01202842267e-05,0.242623216988,0.8156766487989999,0.776657312181,0.7170862927600001,0.922306220866,0.0,0.0,0.0,0.0026934761304800003,0.0,0.0206685417501,0.0,0.955663712597,0.00666666666667,0.0143076028561,0.0,0.976637982119,highz,5.05614093296,5.06585588343,,False,good,False,True,False,5.035,,5.035,5.06585588343,0.955663712597,0.0206685417501,False,False
449,449,449,1701,1790,1790,62791119,199.797091284,9.84764000541,199.79704887,9.84763974155,0.9998354,0.9998354,0.2455593,21,118,1550,44,436527104,24206,,,22.900112,20.203182,19.782,0.099240355,0.12773071,7.1296152999999975,46.317703,24.849735,23.977058,23.88193900000001,23.839973,23.174747,22.0775,,,22.094603,20.184376,19.684057,-0.086545944,0.036497116,1,1,1,1,1,0,0,1,1,1,17153,17150,17151,17152,17149,17153,17150,17151,17152,17149,1000,1000,0,0,0,,,0.9990688,0.9998354,0.998623,35651585,35651585,J131911.26+095051.7,1999p106_ac51,199.79693480000003,9.847710800000002,17.031,0.105,10.3,16.31,0.209,5.2,12.584,-9999.0,0.7,8.854,-9999.0,0.5,1,0,0.0177225369713,1e-10,1e-10,2.58169605393e-06,3.07698258521e-05,4.51785379955e-05,0.105,4.67052899662e-05,0.209,5.02876388909e-05,-9999.0,0.000286303230833,-9999.0,0.00234653074533,,,22.8703028449,20.1797530266,19.7627351903,19.7266504405,19.6464125096,17.758,15.474,1.0,3.87342266134e-05,0.08390349904279999,0.6810717481649999,0.967310941185,0.928762833099,0.0,0.0,0.0,0.0,0.0166666666667,0.133403817974,0.006653551120430001,0.8398854473899999,0.00339051684919,0.0,0.0,0.843275964239,highz,6.17236434524,6.13693047619,6.13,False,good,True,False,False,,,6.13,6.13693047619,0.8398854473899999,0.133403817974,True,False
450,450,450,1702,1791,1791,62797949,199.4053701,11.0925834331,199.405293213,11.0925308345,0.9997107,0.9997107,-0.17615899999999998,41,129,1550,55,436527248,24181,,21.741657,19.839294,19.942654,19.577238,0.52596444,16.571468,99.69529,46.501617,24.94082,23.699402,23.597256,23.643177,22.918522,21.876713,,21.713516,19.882954,19.94029,19.559074,-0.15240669,-0.026737213,1,1,1,1,1,0,1,1,1,1,497614,497615,497618,497617,497616,497614,497615,497618,497617,497616,1000,0,0,0,0,,0.9997107,0.99851215,0.999496,0.9985796999999998,35651585,35651585,J131737.27+110532.9,1999p106_ac51,199.405307,11.0924827,16.175,0.058,18.9,15.498,0.108,10.0,12.667,0.503,2.2,8.587,-9999.0,1.6,1,0,0.01962067549,1e-10,7.60653324443e-06,4.34019523625e-05,3.92048863934e-05,5.46590507906e-05,0.058,0.00010278022687,0.108,0.000106260559027,0.503,0.000265232200795,-9999.0,0.00300072536187,,21.697098703,19.8062924574,19.916715123,19.5559104086,18.8702916923,18.8341353814,17.840999999999994,15.207,1.31465934331e-05,0.17525785892999998,1.10705466474,0.717262481259,0.531805119092,0.967247187583,0.0,0.0,0.0,0.0,0.0,0.0033333333333300003,0.0,0.993333333333,0.0,0.0033333333333300003,0.0,0.996666666667,highz,4.91433264563,4.8933238842,4.76,False,good,True,False,False,,,4.76,4.8933238842,0.993333333333,0.0033333333333300003,False,False
451,451,451,1705,1794,1794,63032665,153.76347284,-4.76452695898,153.76345248299998,-4.76452326856,0.9996999,0.9996999,-0.22315739,39,147,1181,61,436527104,88115,25.144884,21.723877,20.107082,20.050758,20.027111,1.1391624,19.981758,63.88239,35.68196500000001,14.709349,24.093544,23.782658,23.42773,22.739077,21.75329,,21.686745,20.17899,20.06401,19.901913,-0.121435165,0.0022449493,1,1,1,1,1,0,1,1,1,1,35851,35853,35852,35854,35850,35851,35853,35852,35854,35850,1000,0,0,0,0,,0.99955934,0.9996999,0.9994194,0.9982613,35651585,35651585,J101503.22-044552.6,1534m046_ac51,153.7634365,-4.7646183,16.932000000000002,0.116,9.3,16.326,0.239,4.5,12.469,-9999.0,0.1,8.713,-9999.0,0.3,1,0,0.0355899424305,3.52556823093e-07,7.994758904000001e-06,3.47646783376e-05,3.61861905472e-05,3.66991777973e-05,0.116,5.13235689192e-05,0.239,4.9671205646e-05,-9999.0,0.000318292385341,-9999.0,0.0026719372150700005,25.0319928121,21.643052193899997,20.047220083800003,20.0037084579,19.988424786,19.6242735009,19.659803868399997,17.643,15.333,0.0440984934413,0.229967866418,0.960716721266,0.986021832615,0.7150550628129999,1.03326601905,0.0,0.0,0.0,0.0,0.0,0.00336201788061,0.0,0.989971315453,0.0,0.00666666666667,0.0,0.996637982119,highz,4.86746844854,4.87136600117,,False,good,False,False,False,,,,4.87136600117,0.989971315453,0.00336201788061,False,True
452,452,452,1706,1795,1795,63033783,153.240456549,-4.6882106037,153.240455599,-4.68821098417,0.99968946,0.99968946,-0.34565327,45,151,1181,66,436527104,88114,24.399593,21.831188,20.14199,20.019848,20.021587,2.2118416,20.850456,84.58537,45.708923,16.27597,24.068676,23.936172,23.767426,22.977047,21.85765,,21.71802000000001,20.124655,20.007568,19.71379,-0.25328445,-0.19180298,1,1,1,1,1,0,1,1,1,1,277022,277024,277023,277025,277021,277022,277024,277023,277025,277021,1000,0,0,0,0,,0.99968946,0.9996455,0.99928486,0.9983699,35651585,35651585,J101257.74-044117.3,1534m046_ac51,153.240591,-4.6881486,16.629,0.086,12.7,16.007,0.191,5.7,12.207,0.403,2.7,8.503,-9999.0,1.2,1,0,0.0320444488999,6.931814056e-07,7.18886197872e-06,3.34803114598e-05,3.70708211002e-05,3.67556600876e-05,0.086,6.78029842688e-05,0.191,6.66035909234e-05,0.403,0.000405159707486,-9999.0,0.00324209882591,24.2979483614,21.758415258499998,20.0880918986,19.9774851084,19.986755055899998,19.3219435992,19.3413215105,17.381,15.123,0.0964243586331,0.21471908907900009,0.903144588283,1.00857448926,0.542095019622,1.01800793814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,1.0,highz,4.871144613919999,4.85741037611,,False,good,False,False,False,,,,4.85741037611,0.99,0.0,False,True
453,453,453,1712,1802,1802,63153413,130.331322954,29.084594514299997,130.33132067399998,29.084559747100002,0.99860847,0.99860847,-0.44511083,7,96,1959,27,436527104,41019,26.67884,24.878157,23.496727,20.421570000000006,20.320158,0.24484006,1.23614,2.0425556,22.25918,13.453815,23.958244,23.915522,23.07936,22.597538,21.949469,,,,20.354757,20.2021,-0.4095459,-0.22351646,1,1,1,1,1,0,0,0,1,1,914707,914710,914708,914709,914706,914707,914710,914708,914709,914706,1000,1000,1000,0,0,,,,0.99832594,0.99860847,35651585,35651585,J084119.53+290504.0,1302p287_ac51,130.33138490000002,29.0844554,17.214000000000002,0.159,6.8,16.261,0.245,4.4,12.288,-9999.0,0.4,9.073,-9999.0,-1.5,1,0,0.0462505666277,8.854676781880002e-08,4.47484089967e-07,1.55758886655e-06,2.60528727861e-05,2.83186661353e-05,0.159,3.96572679557e-05,0.245,5.2811351537e-05,-9999.0,0.000376033250565,-9999.0,0.00191790127961,26.5321338399,24.773121625199998,23.4189335367,20.3604265751,20.2698836388,19.9042586429,19.5932474173,17.462,15.693,0.197876907367,0.287292814925,0.0597856857992,0.919989404217,0.714085149964,0.750923178475,0.0,0.0,0.0,0.0,0.00989536659451,0.0972218166177,0.0033333333333300003,0.866336353369,0.00666666666667,0.016546463419200002,0.0,0.8895494834540001,highz,5.982118386900001,5.92788209524,5.96,False,good2,True,False,False,,,5.96,5.92788209524,0.866336353369,0.0972218166177,True,False
454,454,454,1715,1805,1805,63213701,34.1006178882,23.069334167199997,34.1006636687,23.069297268299998,0.99981654,0.99981654,-0.40634277,27,101,1772,30,436527104,38198,,22.03329,20.100876,19.612366,19.520962,3.0639112,5.7420907,50.924973,49.08486,24.409756,23.346508,22.738163,23.1754,22.64693,21.797066,,21.830755,20.108767,19.739408,19.44802,-0.26909828,-0.14491081,1,1,1,1,1,0,1,1,1,1,86547,86545,86548,86544,86546,86547,86545,86548,86544,86546,1000,0,0,0,0,,0.99095756,0.998623,0.998661,0.99981654,35651585,35651585,J021624.15+230409.2,0342p227_ac51,34.1006561,23.0692359,16.563,0.083,13.1,15.727,0.154,7.0,11.683,-9999.0,1.9,8.631,-9999.0,1.3,1,0,0.0938525464856,1e-10,6.7914976839699995e-06,3.82666020848e-05,5.81713558553e-05,6.20081295938e-05,0.083,7.28318768037e-05,0.154,8.69175022758e-05,-9999.0,0.000656487179071,-9999.0,0.00288155059152,,21.82015173,19.943015871300002,19.4882926562,19.4189440434,19.244261868699997,19.0522975282,16.857,15.251,1.47242927338e-05,0.177478462,0.65782551433,0.938124665851,0.8513872265160001,0.837942588048,0.0,0.0,0.0,0.00602680946381,0.0,0.0325455307644,0.0,0.956666666667,0.00476099310515,0.0,0.0,0.961427659772,highz,5.278129508269999,5.24507313535,5.26,False,good2,True,False,False,,,5.26,5.24507313535,0.956666666667,0.0325455307644,False,False
455,455,455,1720,1811,1811,63358607,217.57627757400002,-29.3686348902,217.57621814200002,-29.3686627889,0.9983844,0.9983844,1.031076,10,63,683,29,436527104,117464,,22.333666,20.697105,20.317772,20.179636,0.050924856,3.5179868,16.522665,21.436062,7.6520023,23.403679,22.506598,22.549503,22.452831,21.19627,,,20.518478,20.30429,,-0.1581955,-0.010936737,1,1,1,1,1,0,0,1,1,1,742151,742152,742150,742149,742148,742151,742152,742150,742149,742148,1000,1000,0,0,1000,,,0.9983318,0.9983844,,35651585,35651585,J143018.24-292208.3,2177m288_ac51,217.576035,-29.3689916,16.385,0.08199999999999999,13.2,15.853,0.16699999999999998,6.5,12.42,-9999.0,0.9,9.092,-9999.0,0.2,1,0,0.07243141782769999,1e-10,4.9244372722800015e-06,2.13754833406e-05,2.95950595386e-05,3.30875818582e-05,0.08199999999999999,8.54873912171e-05,0.16699999999999998,7.71713759522e-05,-9999.0,0.000332986210404,-9999.0,0.00188463064603,,22.1691740979,20.5752757629,20.2220175773,20.1009030504,19.070310462000002,19.181425013,17.594,15.712,2.03068887816e-05,0.230377820881,0.722265258927,0.894446129832,0.387046339667,1.10776036014,0.0,0.0,0.0,0.0,0.0,0.0967994139699,0.0,0.819939147015,0.00568592630636,0.075484488394,0.00209102431531,0.90320058603,highz,4.76363394925,4.94732303516,,False,good2,False,False,False,,,,4.94732303516,0.819939147015,0.0967994139699,False,True
456,456,456,1721,1812,1812,63385722,216.69672395799998,28.2559207502,216.696698149,28.2558993992,0.99981236,0.99981236,-0.38268512,28,119,1978,42,436527232,42103,23.700577,21.725447,20.24186,20.02156,19.835615,2.8279405,16.808784,46.81714,39.52805,13.595503,23.63645,23.596485,23.22506700000001,22.821022,21.4763,,21.59879,20.333378,20.009626,19.714409,-0.13954926,0.0061950684,1,1,1,1,1,0,1,1,1,1,813954,813951,813952,813955,813953,813954,813951,813952,813955,813953,1000,0,0,0,0,,0.99919605,0.99922425,0.99981236,0.9981574,35651585,35651585,J142647.22+281521.4,2160p287_ac51,216.6967624,28.2559609,16.484,0.062,17.6,15.72,0.099,10.9,12.44,0.34700000000000003,3.1,8.664,-9999.0,1.6,1,0,0.0150452415319,1.2556972365200001e-06,7.64741512929e-06,2.97443794657e-05,3.62541648395e-05,4.28866236465e-05,0.062,7.72615949343e-05,0.099,8.65575371905e-05,0.34700000000000003,0.000326908527118,-9999.0,0.00279528599697,23.6528532761,21.6912789575,20.2165533398,20.0016708596,19.8192609805,19.180156449400002,19.0568033947,17.614,15.284,0.164198911042,0.257104544343,0.8204403438169999,0.8453490099459999,0.555083333227,0.8926038961139999,0.0,0.0,0.0,0.000218039162227,0.0,0.0402057674194,0.0,0.848511382766,0.0170185385148,0.094046272138,0.0,0.959576193418,highz,4.85154778763,4.94483002267,,False,good,False,False,False,,,,4.94483002267,0.848511382766,0.0402057674194,False,True
457,457,457,1724,1816,1816,63464707,20.584542153,34.9495768874,20.5845587304,34.9495780075,0.9996194,0.9996194,0.29989842,53,159,2013,65,436527248,46649,23.499086,21.457054,19.577003,19.515612,19.581703,4.4529877,27.910873,94.80448,73.96308,24.59345,23.927912,23.878685,23.326271,22.995346,21.865948,,21.408596,19.57757,19.524677,19.472595,-0.10177231,0.019081116,1,1,1,1,1,0,1,1,1,1,585080,585077,585079,585078,585076,585080,585077,585079,585078,585076,1000,0,0,0,0,,0.9991247,0.99891627,0.999525,0.9996194,35651585,35651585,J012220.30+345658.8,0201p348_ac51,20.5846138,34.949669799999995,16.517,0.073,14.8,15.691,0.12,9.0,12.533,-9999.0,1.1,8.751,-9999.0,1.2,1,0,0.0373515094172,1.61355321146e-06,1.02597010128e-05,5.68008654409e-05,5.93653547917e-05,5.54096504956e-05,0.073,7.52402141584e-05,0.12,8.91677025683e-05,-9999.0,0.00030007253618700004,-9999.0,0.00258003886979,23.3806073921,21.372228860299998,19.5141782402,19.4662329531,19.5411020953,19.2089405647,19.0245466796,17.707,15.371,0.157270977921,0.180625786829,0.956801583013,1.07139016869,0.73643663984,0.8438056829009999,0.0,0.0,0.0,0.0,0.0,0.0100096166858,0.0,0.887630077896,0.007002680485369999,0.0953576249333,0.0,0.989990383314,highz,4.82102552171,4.85199376584,4.85,False,good,True,False,False,,,4.85,4.85199376584,0.887630077896,0.0100096166858,False,False
458,458,458,1729,1821,1821,63671972,67.4839804074,-18.6682537924,67.48399337859999,-18.6682913507,0.99980944,0.99980944,0.11311903,35,144,896,69,436527104,103914,,23.050316,21.15206,19.988972,20.131931,0.000642704,5.7337190000000025,38.03751,32.077459999999995,12.17869,23.806536,23.753605,23.909786,22.561668,21.65313,,,21.059242,20.078747,19.924007,-0.20057297,-0.075603485,1,1,1,1,1,0,1,1,1,1,471879,471882,471883,471880,471881,471879,471882,471883,471880,471881,1000,1000,0,0,0,,,0.99980944,0.99923503,0.9995796999999998,35651585,35651585,J042956.17-184005.7,0681m182_ac51,67.48406829999999,-18.6682745,16.674,0.08,13.6,15.824000000000002,0.122,8.9,12.32,-9999.0,0.9,9.21,-9999.0,0.0,1,0,0.0315839390618,1e-10,2.33663434772e-06,1.31962975998e-05,3.81187939828e-05,3.31884082457e-05,0.08,6.50450114846e-05,0.122,7.88262290516e-05,-9999.0,0.000365112119324,-9999.0,0.00169054310558,,22.9785887313,21.0989353696,19.9472177428,20.0975995632,19.3670306355,19.1583887449,17.494,15.83,4.27965976353e-05,0.177067418345,0.346188748935,1.1485574632200002,0.510237564545,0.8251696455259999,0.0,0.0033333333333300003,0.0,0.0,0.0097971021567,0.177147105274,0.0,0.79941806469,6.19520330746e-05,0.0068929723931800005,0.00334947011917,0.8097224592360001,highz,5.5019905418400015,5.60121435486,,False,good,False,False,False,,,,5.60121435486,0.79941806469,0.177147105274,False,True
459,459,459,1735,1827,1827,63885796,224.650684671,10.213796378,224.65069219400002,10.213770001,0.9987867,0.9987867,0.05550813,28,147,1557,57,436527104,24612,,23.794397,21.937597,19.93485,19.814592,0.48301703,3.4921556,14.120793,54.201965,27.929739,24.14681400000001,23.959328,23.61944200000001,23.077084,22.236956,,,21.734037,19.987974,19.803366,-0.09639549,0.0013656616,1,1,1,1,1,0,0,1,1,1,1758762,1758764,1758761,1758763,1758765,1758762,1758764,1758761,1758763,1758765,1000,1000,0,0,0,,,0.99832094,0.9987867,0.9986105,35651585,35651585,J145836.16+101249.5,2246p106_ac51,224.6507074,10.2137501,16.163,0.052000000000000005,20.9,15.452,0.09,12.0,12.612,-9999.0,0.8,8.976,-9999.0,0.7,1,0,0.0251861424061,1e-10,1.16184019976e-06,6.33771310375e-06,3.97561576338e-05,4.41713058928e-05,0.052000000000000005,0.000104023226756,0.09,0.000110942288356,-9999.0,0.000279014162946,-9999.0,0.00209713432626,,23.737199624699997,21.895234183299998,19.9015546125,19.7872150247,18.857239819100002,18.7873228232,17.785999999999994,15.595999999999998,8.60703563367e-05,0.183321677827,0.1594146286,0.900044878237,0.424629260888,0.937633685928,0.0,0.0,0.0,0.0,0.0197908463233,0.0541191128059,0.0033333333333300003,0.916666666667,0.00177025621406,0.0033333333333300003,0.000986451323463,0.922756707538,highz,5.81839190476,5.8056550000000025,,False,good,False,False,True,,,,5.8056550000000025,0.916666666667,0.0541191128059,True,True
